lh.aparc.volume	lh_bankssts_volume	lh_caudalanteriorcingulate_volume	lh_caudalmiddlefrontal_volume	lh_cuneus_volume	lh_entorhinal_volume	lh_fusiform_volume	lh_inferiorparietal_volume	lh_inferiortemporal_volume	lh_isthmuscingulate_volume	lh_lateraloccipital_volume	lh_lateralorbitofrontal_volume	lh_lingual_volume	lh_medialorbitofrontal_volume	lh_middletemporal_volume	lh_parahippocampal_volume	lh_paracentral_volume	lh_parsopercularis_volume	lh_parsorbitalis_volume	lh_parstriangularis_volume	lh_pericalcarine_volume	lh_postcentral_volume	lh_posteriorcingulate_volume	lh_precentral_volume	lh_precuneus_volume	lh_rostralanteriorcingulate_volume	lh_rostralmiddlefrontal_volume	lh_superiorfrontal_volume	lh_superiorparietal_volume	lh_superiortemporal_volume	lh_supramarginal_volume	lh_frontalpole_volume	lh_temporalpole_volume	lh_transversetemporal_volume	lh_insula_volume	BrainSegVolNotVent	eTIV
IXI380-Guys-0944	2525.0	1910.0	4908.0	2977.0	2109.0	7973.0	10547.0	11130.0	2130.0	9933.0	6447.0	6031.0	5054.0	9018.0	2198.0	2806.0	3102.0	1999.0	1971.0	1806.0	7501.0	2779.0	12428.0	7589.0	1719.0	10756.0	18846.0	11053.0	9670.0	9594.0	865.0	2799.0	933.0	5805.0	997010.0	1379129.77365
IXI381-Guys-1024	1808.0	1392.0	3748.0	2433.0	1810.0	8085.0	8277.0	8927.0	1615.0	9464.0	5747.0	4696.0	4147.0	7960.0	1898.0	2598.0	2967.0	2158.0	2855.0	1589.0	6252.0	2122.0	9773.0	7357.0	1322.0	11919.0	17010.0	10699.0	8969.0	7448.0	727.0	2639.0	924.0	5990.0	900398.0	1287278.7029
IXI382-IOP-1135	2344.0	1794.0	4843.0	2611.0	1610.0	9273.0	9837.0	8679.0	2448.0	10594.0	6041.0	5101.0	4623.0	8220.0	2034.0	3484.0	4532.0	1578.0	3444.0	1370.0	8052.0	2359.0	11829.0	9433.0	1877.0	11413.0	18992.0	12709.0	12155.0	10783.0	1005.0	2436.0	1075.0	6077.0	1028286.0	1371671.22562
IXI383-HH-2099	1212.0	636.0	3577.0	1265.0	1430.0	5082.0	6607.0	6718.0	1144.0	7047.0	4378.0	2407.0	2456.0	7439.0	1114.0	2056.0	3170.0	1215.0	2067.0	712.0	6036.0	1281.0	7122.0	4487.0	1303.0	9360.0	15334.0	9130.0	7889.0	6332.0	526.0	1228.0	598.0	4038.0	1001007.0	1291514.02133
IXI384-HH-2100	1155.0	1048.0	3648.0	1652.0	2288.0	4215.0	5425.0	5265.0	1028.0	6157.0	4187.0	2391.0	3227.0	4686.0	1437.0	1981.0	2661.0	1123.0	1534.0	699.0	6777.0	1495.0	7657.0	4162.0	1032.0	9207.0	13478.0	8244.0	5843.0	5433.0	352.0	1475.0	483.0	2953.0	1033779.0	1318845.27895
IXI385-HH-2078	1615.0	908.0	5871.0	2696.0	1878.0	8648.0	9517.0	9526.0	2375.0	9694.0	6351.0	5061.0	4569.0	9812.0	1618.0	3361.0	4926.0	1923.0	3129.0	1860.0	8933.0	2663.0	11492.0	7327.0	1952.0	12326.0	22173.0	11186.0	13621.0	11726.0	796.0	2790.0	1384.0	6883.0	1060881.0	1646216.02419
IXI386-HH-2077	2173.0	2043.0	5300.0	2291.0	2032.0	8298.0	10240.0	9248.0	2344.0	10438.0	6911.0	4811.0	4288.0	9913.0	2004.0	2887.0	4040.0	1610.0	3199.0	1552.0	7822.0	2516.0	11673.0	9229.0	2649.0	13899.0	20369.0	11545.0	11492.0	9429.0	784.0	2503.0	1387.0	6693.0	1086267.0	1546486.20522
IXI387-HH-2101	2171.0	1561.0	6452.0	2822.0	1943.0	7874.0	8634.0	10594.0	2434.0	12424.0	7552.0	5130.0	5767.0	8785.0	1773.0	4323.0	4463.0	2731.0	3457.0	1592.0	11848.0	3268.0	12828.0	10090.0	2078.0	14884.0	23756.0	11623.0	11171.0	9094.0	932.0	2304.0	1203.0	6474.0	1216026.0	1719326.508
IXI388-IOP-0973	2586.0	1095.0	6459.0	3627.0	1706.0	7706.0	13557.0	12237.0	2737.0	11556.0	7320.0	6313.0	5578.0	12373.0	1989.0	3233.0	4388.0	2384.0	2860.0	2091.0	9356.0	3251.0	14835.0	10565.0	2270.0	15069.0	23995.0	15921.0	13779.0	12608.0	847.0	2494.0	1465.0	7268.0	1264895.0	1774307.91856
IXI389-Guys-0930	1791.0	2109.0	4987.0	2721.0	2386.0	6976.0	10025.0	10460.0	2032.0	10940.0	6720.0	5461.0	4808.0	9670.0	2066.0	2874.0	2872.0	2028.0	2590.0	1652.0	8275.0	2487.0	10946.0	8602.0	2305.0	12387.0	18761.0	11330.0	10429.0	9352.0	762.0	2492.0	908.0	6971.0	1078699.0	1497477.40794
IXI390-Guys-0931	2074.0	1478.0	4912.0	2140.0	1504.0	7916.0	10177.0	10323.0	1740.0	7971.0	7233.0	4407.0	4254.0	10702.0	1692.0	3365.0	3808.0	1977.0	3144.0	1297.0	7367.0	2607.0	12448.0	6750.0	2251.0	12126.0	20753.0	10083.0	11116.0	8295.0	735.0	2100.0	931.0	6435.0	997777.0	1427049.27433
IXI391-Guys-0934	2124.0	1888.0	5938.0	2775.0	2399.0	9136.0	10374.0	11479.0	1928.0	10355.0	6598.0	5521.0	4996.0	9966.0	2295.0	3542.0	4580.0	2510.0	4161.0	2027.0	7618.0	2866.0	12091.0	8848.0	2532.0	15938.0	21668.0	12216.0	10771.0	10104.0	932.0	3091.0	1016.0	6803.0	1134825.0	1603757.96905
IXI392-Guys-1064	2501.0	1428.0	5837.0	2150.0	2220.0	8286.0	11497.0	11058.0	3060.0	10023.0	8326.0	6154.0	4734.0	10206.0	2099.0	3596.0	4634.0	2461.0	3388.0	1470.0	8173.0	2771.0	12988.0	9083.0	2553.0	13272.0	20192.0	12976.0	10316.0	9821.0	900.0	2082.0	1041.0	7395.0	1126365.0	1626154.60252
IXI393-Guys-0941	2423.0	986.0	5679.0	2743.0	1955.0	7867.0	9537.0	9304.0	2351.0	9238.0	6904.0	5340.0	4206.0	9807.0	1914.0	2758.0	4604.0	2577.0	3400.0	1605.0	7730.0	2587.0	10743.0	9083.0	1958.0	11321.0	17797.0	11653.0	10440.0	10824.0	802.0	2332.0	878.0	6220.0	1029227.0	1450480.58911
IXI394-Guys-0940	2792.0	2383.0	5909.0	3132.0	3184.0	10868.0	11345.0	14353.0	2330.0	12336.0	7678.0	5695.0	4830.0	11989.0	2394.0	3867.0	3543.0	2617.0	2900.0	2043.0	10781.0	3436.0	14448.0	8514.0	3360.0	15509.0	23840.0	13934.0	13982.0	14944.0	894.0	3121.0	975.0	6831.0	1294413.0	1760081.71436
IXI395-IOP-0969	3032.0	2261.0	5649.0	4061.0	1628.0	9141.0	10584.0	12340.0	2124.0	14286.0	7505.0	6600.0	5537.0	12342.0	1713.0	2960.0	6210.0	2293.0	4348.0	2597.0	9429.0	2398.0	13495.0	8415.0	3264.0	17688.0	21275.0	12202.0	14239.0	10786.0	1148.0	2847.0	1130.0	7436.0	1204037.0	1514469.01333
IXI396-HH-2115	2549.0	2425.0	6496.0	3448.0	2585.0	9306.0	11762.0	10113.0	2488.0	12388.0	7589.0	6842.0	5544.0	10731.0	2057.0	3167.0	5188.0	2132.0	3467.0	1954.0	8458.0	2852.0	14170.0	9138.0	2551.0	15001.0	21681.0	11593.0	12457.0	10269.0	890.0	2404.0	993.0	7090.0	1203968.0	1672942.97989
IXI397-Guys-0953	1818.0	1190.0	6746.0	2413.0	1897.0	9816.0	7885.0	7890.0	1882.0	8876.0	6215.0	4672.0	4197.0	7206.0	1868.0	2347.0	4175.0	1967.0	3217.0	1312.0	7104.0	2104.0	10810.0	7315.0	1799.0	13559.0	18144.0	10266.0	10271.0	9363.0	1015.0	2650.0	799.0	5805.0	997600.0	1384436.10065
IXI398-Guys-0952	1869.0	1665.0	7757.0	2588.0	2152.0	8440.0	8444.0	7798.0	2034.0	10530.0	6729.0	4815.0	4150.0	7701.0	1910.0	2446.0	4310.0	2300.0	3334.0	1727.0	7435.0	2435.0	11064.0	7138.0	2170.0	13459.0	22854.0	8831.0	10655.0	7904.0	779.0	2372.0	797.0	6083.0	1054733.0	1368131.54242
IXI399-Guys-0966	1795.0	1795.0	5090.0	2719.0	2422.0	7683.0	10554.0	10511.0	2151.0	8234.0	6678.0	5823.0	4104.0	8613.0	2430.0	2878.0	4511.0	2385.0	3095.0	2034.0	10567.0	3073.0	10961.0	7495.0	2051.0	14542.0	19516.0	11475.0	10761.0	9729.0	812.0	2575.0	958.0	7416.0	1023464.0	1480253.06095
IXI400-Guys-0977	2064.0	2025.0	6475.0	2300.0	2150.0	7612.0	9629.0	8730.0	2305.0	11292.0	7493.0	5985.0	4883.0	9826.0	2047.0	3307.0	3658.0	2189.0	3000.0	1587.0	9174.0	2567.0	12084.0	8565.0	2381.0	11901.0	18377.0	10663.0	10652.0	9915.0	813.0	2546.0	1156.0	6208.0	1106535.0	1465496.06585
IXI401-Guys-0978	1869.0	1502.0	4975.0	2033.0	2001.0	6742.0	11433.0	10450.0	1972.0	10146.0	6380.0	5106.0	3890.0	8233.0	1955.0	3118.0	4097.0	1992.0	2728.0	1200.0	6490.0	2701.0	10001.0	8082.0	1877.0	11110.0	17273.0	10835.0	9071.0	8022.0	732.0	2601.0	939.0	6020.0	984513.0	1357787.41715
IXI402-Guys-0961	2243.0	676.0	4925.0	2236.0	1815.0	7995.0	10710.0	10199.0	1826.0	10450.0	6707.0	4428.0	4175.0	9561.0	1660.0	3069.0	4055.0	2223.0	2885.0	1466.0	6489.0	2024.0	9774.0	8917.0	2578.0	12551.0	20352.0	12507.0	10769.0	9120.0	828.0	2179.0	1029.0	7101.0	959805.0	1310484.80836
IXI403-Guys-0965	2780.0	1682.0	6625.0	2391.0	1766.0	8752.0	13848.0	12026.0	2275.0	11506.0	9040.0	5887.0	5525.0	12719.0	1843.0	3367.0	5033.0	2548.0	3454.0	1494.0	9176.0	3231.0	12923.0	9526.0	3009.0	16252.0	21707.0	10427.0	11741.0	14301.0	1101.0	2447.0	1067.0	7295.0	1110185.0	1504160.35916
IXI404-Guys-0950	1816.0	1353.0	5079.0	2648.0	1738.0	10265.0	12934.0	12442.0	1947.0	11088.0	6493.0	4765.0	4976.0	9789.0	1889.0	4733.0	3292.0	1698.0	2324.0	1578.0	10709.0	1396.0	12351.0	9205.0	2157.0	12466.0	22450.0	15147.0	9993.0	10239.0	743.0	2302.0	970.0	5794.0	1148755.0	1714898.54221
IXI405-Guys-0948	1842.0	1268.0	4580.0	2414.0	2331.0	9100.0	8486.0	8758.0	2237.0	10106.0	6873.0	5178.0	3972.0	8726.0	2087.0	3045.0	4331.0	2047.0	3514.0	1488.0	8209.0	2703.0	11208.0	7465.0	2111.0	11706.0	19353.0	10434.0	11911.0	8940.0	751.0	2403.0	1083.0	6262.0	1035359.0	1511377.3501
IXI406-Guys-0963	1871.0	1500.0	5871.0	3346.0	2038.0	8577.0	10165.0	9895.0	2447.0	10752.0	7404.0	6826.0	5079.0	8922.0	2146.0	3308.0	5299.0	2098.0	3494.0	2201.0	8772.0	2206.0	10808.0	9143.0	2727.0	13526.0	20160.0	12712.0	10837.0	8925.0	884.0	2554.0	850.0	5717.0	1081829.0	1498073.04325
IXI407-Guys-0964	2682.0	1324.0	5976.0	2823.0	1978.0	7882.0	9460.0	9364.0	1992.0	11004.0	6705.0	5660.0	4677.0	10173.0	1864.0	3187.0	4260.0	2083.0	3350.0	2194.0	8003.0	2652.0	11477.0	8717.0	2849.0	11724.0	20045.0	11445.0	10458.0	9912.0	707.0	2506.0	729.0	5701.0	1053135.0	1467815.11597
IXI408-Guys-0962	1923.0	2005.0	5093.0	2471.0	1949.0	9501.0	9698.0	9026.0	2218.0	9759.0	6725.0	4714.0	4532.0	8524.0	1529.0	2886.0	5009.0	2388.0	3767.0	1638.0	9300.0	3398.0	11380.0	8514.0	2365.0	12530.0	18324.0	11795.0	10303.0	8922.0	856.0	2256.0	955.0	6825.0	1094911.0	1530007.85105
IXI409-Guys-0960	1894.0	1614.0	5847.0	2471.0	2396.0	8467.0	8648.0	8774.0	1875.0	9550.0	6107.0	5906.0	4293.0	8659.0	2578.0	2598.0	3866.0	1771.0	2382.0	1473.0	9336.0	2481.0	10565.0	7662.0	2943.0	11759.0	17128.0	11166.0	10847.0	7666.0	821.0	2232.0	860.0	5466.0	1072897.0	1538623.10695
IXI410-Guys-0958	2013.0	1284.0	6008.0	3465.0	3052.0	8839.0	10318.0	9279.0	1887.0	10830.0	6306.0	5611.0	4194.0	8209.0	2033.0	3221.0	3453.0	1988.0	2586.0	1934.0	7542.0	2899.0	11569.0	7105.0	2226.0	13368.0	20621.0	12832.0	10026.0	8855.0	869.0	1996.0	951.0	5418.0	1065444.0	1410464.06358
IXI411-Guys-0959	2189.0	1407.0	6059.0	3614.0	1969.0	9311.0	9395.0	11130.0	2157.0	12385.0	6682.0	6992.0	4755.0	10335.0	1966.0	3076.0	4348.0	2003.0	3280.0	1962.0	10031.0	2700.0	13521.0	7689.0	2334.0	13752.0	20069.0	9827.0	11988.0	10899.0	857.0	2588.0	928.0	5981.0	1102277.0	1484462.82869
IXI412-Guys-0949	2180.0	1953.0	5334.0	2324.0	2390.0	8891.0	8459.0	9579.0	2008.0	9752.0	6778.0	5678.0	4831.0	8383.0	2109.0	3047.0	3687.0	2421.0	2684.0	1792.0	8593.0	3040.0	11449.0	6797.0	2345.0	12608.0	18538.0	9505.0	11247.0	9472.0	776.0	2574.0	1043.0	6204.0	1058170.0	1467824.7402
IXI413-Guys-0955	1854.0	1233.0	4644.0	2709.0	2543.0	7509.0	8547.0	10060.0	1771.0	10317.0	5999.0	5862.0	3701.0	8435.0	2234.0	2762.0	3677.0	1958.0	2847.0	1858.0	7632.0	1930.0	9755.0	7471.0	1946.0	11416.0	16407.0	9298.0	8960.0	10525.0	905.0	2136.0	826.0	5746.0	1019870.0	1424794.66694
IXI414-Guys-0957	1973.0	1421.0	4238.0	2470.0	2077.0	8136.0	8977.0	8655.0	2076.0	8781.0	6479.0	4561.0	4142.0	9443.0	1987.0	2861.0	4071.0	2232.0	2622.0	1603.0	7063.0	2958.0	9444.0	6998.0	2141.0	10843.0	17895.0	10120.0	11516.0	8565.0	788.0	2398.0	926.0	6613.0	938459.0	1282874.45881
IXI415-Guys-0942	2292.0	1654.0	4889.0	2407.0	1980.0	10316.0	11460.0	9091.0	2175.0	10952.0	6219.0	4991.0	5108.0	8944.0	1884.0	2436.0	4558.0	1666.0	3122.0	1802.0	7998.0	2503.0	10679.0	7624.0	1837.0	12097.0	20035.0	10756.0	11380.0	11353.0	855.0	2359.0	706.0	7133.0	1053779.0	1545942.41744
IXI416-Guys-1051	1931.0	2337.0	4370.0	2154.0	2250.0	8212.0	10437.0	8761.0	1987.0	8616.0	6410.0	6376.0	4716.0	8395.0	2056.0	3106.0	3258.0	2258.0	2466.0	1684.0	8405.0	2593.0	9706.0	7331.0	2757.0	11911.0	19007.0	10118.0	9434.0	9181.0	902.0	2753.0	911.0	5443.0	1056116.0	1506871.33546
IXI417-Guys-0939	3362.0	1642.0	6265.0	3818.0	2342.0	9569.0	13404.0	12479.0	3144.0	12286.0	7067.0	5922.0	3846.0	11741.0	2015.0	3396.0	3661.0	2215.0	3522.0	2044.0	10592.0	2592.0	12035.0	8892.0	2869.0	14112.0	17748.0	10394.0	12195.0	10043.0	704.0	2072.0	1038.0	7767.0	1208314.0	1707488.12487
IXI418-Guys-0956	2659.0	1161.0	6465.0	1996.0	2267.0	9531.0	11560.0	8955.0	2475.0	11803.0	7735.0	5512.0	4787.0	9897.0	1949.0	2808.0	5284.0	2673.0	4054.0	1489.0	7149.0	2656.0	10472.0	9407.0	2431.0	15225.0	22413.0	12993.0	12788.0	11453.0	684.0	2773.0	1371.0	8082.0	1130286.0	1591227.56804
IXI419-Guys-1027	1587.0	1618.0	4819.0	2148.0	1972.0	7955.0	8872.0	8074.0	2136.0	11461.0	5769.0	5156.0	4296.0	8335.0	2119.0	2879.0	3143.0	1694.0	2527.0	1763.0	8353.0	2591.0	11350.0	7189.0	2374.0	10924.0	17559.0	9119.0	10267.0	6826.0	896.0	2536.0	977.0	6241.0	916944.0	1251621.79374
IXI420-Guys-1028	2419.0	1044.0	4470.0	2400.0	1758.0	8075.0	8182.0	7292.0	1655.0	10073.0	5667.0	5296.0	4163.0	7788.0	2032.0	2609.0	3618.0	1942.0	2322.0	2031.0	6898.0	1999.0	10297.0	7694.0	2155.0	11656.0	16880.0	9857.0	10483.0	7512.0	827.0	2462.0	951.0	5630.0	887556.0	1235096.95454
IXI422-Guys-1071	2412.0	1539.0	6279.0	3255.0	2181.0	9730.0	14011.0	13804.0	2494.0	15647.0	8373.0	5937.0	5147.0	12585.0	2287.0	4927.0	5669.0	2503.0	5562.0	1780.0	10595.0	3836.0	13999.0	10218.0	3185.0	18132.0	26985.0	15796.0	12964.0	11682.0	1126.0	2608.0	1215.0	8759.0	1344358.0	1857535.77233
IXI423-IOP-0974	2779.0	1563.0	4735.0	2191.0	2153.0	9261.0	13385.0	11107.0	2731.0	13076.0	7330.0	4191.0	5898.0	11716.0	2225.0	3260.0	4691.0	2356.0	4043.0	958.0	9589.0	3304.0	12992.0	10673.0	2511.0	15487.0	21092.0	15412.0	10719.0	12682.0	958.0	2203.0	793.0	7079.0	1260647.0	1667837.03557
IXI424-IOP-0991	2546.0	1229.0	5787.0	2843.0	1713.0	10878.0	11361.0	10646.0	2364.0	12508.0	6612.0	6312.0	5330.0	9596.0	1824.0	3300.0	3777.0	2375.0	3090.0	1517.0	8841.0	2547.0	11898.0	10363.0	1873.0	14284.0	20502.0	12256.0	11324.0	9931.0	1059.0	2066.0	1154.0	5927.0	1163988.0	1518854.33838
IXI425-IOP-0988	1996.0	895.0	5096.0	2525.0	1614.0	9592.0	8939.0	11183.0	1658.0	9120.0	5497.0	4883.0	5394.0	7516.0	1796.0	2612.0	3425.0	2038.0	2743.0	1677.0	7067.0	1860.0	10462.0	7132.0	1029.0	12974.0	19839.0	9044.0	9778.0	7303.0	1275.0	2664.0	849.0	5114.0	900010.0	1180964.93841
IXI426-IOP-1011	2653.0	1958.0	7187.0	2769.0	1980.0	8745.0	12421.0	9163.0	2727.0	13001.0	7948.0	5384.0	6146.0	11001.0	1971.0	3280.0	4100.0	2568.0	3298.0	1722.0	10922.0	2873.0	15067.0	10906.0	2872.0	14976.0	24029.0	14916.0	14271.0	12623.0	982.0	2624.0	1152.0	7459.0	1251191.0	1705530.21026
IXI427-IOP-1012	2401.0	1240.0	9666.0	3112.0	2166.0	10559.0	11190.0	11976.0	2945.0	14291.0	9435.0	7691.0	6126.0	12115.0	1841.0	3762.0	6120.0	3349.0	5550.0	2005.0	9765.0	3371.0	15698.0	10378.0	2484.0	19959.0	28206.0	12964.0	14273.0	13951.0	1212.0	2106.0	1584.0	8548.0	1458569.0	1939539.16684
IXI428-Guys-0996	1979.0	1274.0	5861.0	1694.0	1663.0	6864.0	9590.0	11478.0	2045.0	9878.0	6291.0	4568.0	4147.0	9469.0	1900.0	3083.0	3551.0	2056.0	2547.0	1032.0	8230.0	2113.0	12198.0	7720.0	1972.0	10610.0	19694.0	11528.0	11032.0	9078.0	808.0	2552.0	704.0	5945.0	1041160.0	1397325.36264
IXI429-Guys-0997	1848.0	1493.0	4457.0	2058.0	1654.0	6959.0	8917.0	8172.0	1855.0	8457.0	5270.0	5313.0	3664.0	9012.0	1519.0	2751.0	3175.0	1633.0	2735.0	1340.0	6875.0	2457.0	10465.0	7425.0	1936.0	11289.0	17390.0	10395.0	9627.0	8737.0	664.0	2236.0	922.0	5309.0	965114.0	1232997.05318
IXI430-IOP-0990	2055.0	1320.0	5412.0	2604.0	1210.0	8888.0	8584.0	9270.0	1309.0	12475.0	6695.0	6120.0	5847.0	7293.0	1461.0	2907.0	4114.0	1897.0	3255.0	1736.0	7598.0	1455.0	10540.0	8779.0	2469.0	13580.0	17721.0	11760.0	10317.0	10426.0	838.0	1529.0	922.0	5774.0	1021146.0	1434811.12926
IXI431-Guys-0986	2172.0	1319.0	4729.0	1995.0	1897.0	7800.0	8956.0	8899.0	1558.0	8701.0	5396.0	5227.0	3949.0	7638.0	1830.0	2309.0	3560.0	1896.0	2951.0	1523.0	7390.0	2233.0	9334.0	6772.0	1368.0	11056.0	16654.0	9577.0	8798.0	9009.0	786.0	2416.0	820.0	6116.0	922361.0	1248474.16405
IXI432-Guys-0987	2467.0	2084.0	6944.0	3537.0	2562.0	11182.0	12289.0	13201.0	2987.0	12285.0	8623.0	7918.0	6144.0	12422.0	2625.0	3790.0	3917.0	2982.0	2879.0	2446.0	9932.0	3204.0	14228.0	9126.0	2870.0	16033.0	28568.0	12642.0	14900.0	10526.0	1136.0	2863.0	1102.0	8008.0	1355733.0	1844409.87785
IXI433-IOP-0989	1809.0	706.0	4530.0	2097.0	1615.0	7061.0	11501.0	10194.0	1856.0	10231.0	7483.0	4112.0	5472.0	10177.0	1553.0	2582.0	4247.0	2181.0	3596.0	1066.0	6852.0	2272.0	9888.0	8280.0	2211.0	14545.0	20115.0	12546.0	11395.0	8407.0	1134.0	1967.0	961.0	6545.0	1091503.0	1450890.87819
IXI434-IOP-1010	2226.0	1773.0	4709.0	2592.0	1756.0	9542.0	8564.0	10640.0	1886.0	12403.0	5662.0	6707.0	4768.0	8069.0	1919.0	2376.0	3551.0	1897.0	3482.0	1828.0	7097.0	1623.0	8711.0	8733.0	2485.0	13472.0	17995.0	13871.0	11028.0	9171.0	978.0	2108.0	978.0	5775.0	1065885.0	1373887.99258
IXI435-IOP-1040	1665.0	542.0	5058.0	2581.0	1450.0	8269.0	10208.0	10258.0	2171.0	11031.0	6735.0	5362.0	4906.0	9218.0	1709.0	2772.0	3008.0	2390.0	2858.0	1973.0	7684.0	1277.0	10845.0	8461.0	2173.0	13069.0	17573.0	11716.0	9970.0	8214.0	979.0	1719.0	880.0	5567.0	1032031.0	1454351.09979
IXI436-HH-2153	2847.0	1432.0	5752.0	3095.0	2026.0	9876.0	11965.0	11164.0	3277.0	10584.0	7778.0	7234.0	5599.0	12783.0	1824.0	2651.0	7575.0	2522.0	4517.0	2507.0	9168.0	3404.0	13311.0	10811.0	3446.0	15193.0	24556.0	12188.0	13853.0	13404.0	1061.0	3248.0	986.0	7398.0	1282905.0	1756794.51433
IXI437-HH-2152	2411.0	916.0	5374.0	2835.0	1565.0	7673.0	11300.0	9049.0	2380.0	10253.0	6588.0	5741.0	4795.0	10676.0	1762.0	2674.0	3486.0	2119.0	2941.0	1982.0	8151.0	2382.0	11293.0	7979.0	1924.0	13888.0	19867.0	11075.0	10807.0	9617.0	805.0	2125.0	908.0	6405.0	1077120.0	1528698.837
IXI438-HH-2155	2437.0	1489.0	5453.0	1845.0	1750.0	8164.0	13110.0	9253.0	2000.0	9036.0	6321.0	5031.0	4596.0	9101.0	1631.0	2826.0	3938.0	1963.0	2714.0	1483.0	7497.0	2501.0	11108.0	8329.0	2115.0	13890.0	19641.0	12283.0	11293.0	10961.0	945.0	1979.0	617.0	5340.0	1058903.0	1462479.45933
IXI439-HH-2114	2120.0	1507.0	6600.0	2996.0	1804.0	9867.0	13667.0	12220.0	2397.0	10768.0	7434.0	5234.0	4364.0	11860.0	1843.0	2904.0	4492.0	2498.0	3113.0	1697.0	8722.0	3206.0	11406.0	8918.0	2181.0	15365.0	19736.0	11703.0	12693.0	11257.0	953.0	2270.0	1018.0	6979.0	1175721.0	1457045.51512
IXI440-HH-2127	2626.0	2074.0	5722.0	3051.0	2621.0	9461.0	10458.0	10231.0	2302.0	13082.0	6933.0	5783.0	5356.0	10187.0	2385.0	3290.0	4264.0	2198.0	4025.0	1725.0	9595.0	2938.0	12921.0	8290.0	2112.0	14514.0	19741.0	12507.0	11176.0	12003.0	1031.0	2242.0	1486.0	7036.0	1131034.0	1626013.34952
IXI441-HH-2154	2663.0	1961.0	6087.0	2204.0	1338.0	8724.0	14950.0	10778.0	2447.0	11543.0	7220.0	4784.0	5321.0	10434.0	1438.0	3688.0	4593.0	2265.0	3130.0	1315.0	10027.0	3416.0	13435.0	9931.0	2466.0	15005.0	19929.0	15189.0	11436.0	10893.0	898.0	2315.0	1026.0	5924.0	1156179.0	1614699.68655
IXI442-IOP-1041	2620.0	2066.0	8990.0	2699.0	1876.0	8728.0	10918.0	10654.0	2699.0	11778.0	8802.0	6344.0	6649.0	11484.0	2020.0	3984.0	5228.0	2443.0	4380.0	1932.0	10484.0	3337.0	13921.0	10111.0	2761.0	18837.0	28236.0	15374.0	14983.0	10997.0	979.0	2057.0	1469.0	8819.0	1387981.0	1935437.28004
IXI443-HH-2215	1033.0	641.0	4118.0	1875.0	1418.0	5141.0	9490.0	9511.0	1541.0	11226.0	4884.0	3727.0	3058.0	7196.0	1246.0	2388.0	2991.0	1698.0	2842.0	1052.0	7152.0	1507.0	7439.0	5282.0	1487.0	13221.0	16543.0	9511.0	8382.0	8264.0	735.0	1472.0	556.0	3990.0	1132122.0	1507315.12459
IXI444-HH-2270	2113.0	1577.0	5191.0	2583.0	1345.0	7798.0	11649.0	9500.0	1990.0	10455.0	7563.0	5591.0	5380.0	9899.0	2193.0	2458.0	4004.0	2386.0	2895.0	1885.0	7073.0	2543.0	11718.0	7408.0	2134.0	13062.0	19127.0	10736.0	11080.0	8785.0	881.0	2717.0	1025.0	6616.0	1008427.0	1468726.02151
IXI445-HH-2269	2541.0	2129.0	6226.0	2419.0	1282.0	9564.0	12036.0	12453.0	2540.0	11064.0	8227.0	5348.0	5006.0	10344.0	1765.0	3689.0	4530.0	2345.0	3800.0	1670.0	9703.0	3413.0	12570.0	10536.0	2648.0	17418.0	22135.0	15139.0	13287.0	11973.0	954.0	1993.0	1510.0	7649.0	1273482.0	1776265.21935
IXI446-HH-2325	2264.0	2175.0	4805.0	1986.0	1883.0	7353.0	10349.0	10447.0	2288.0	8763.0	6195.0	5202.0	4210.0	8664.0	1533.0	2678.0	3276.0	2163.0	2662.0	1396.0	7581.0	2923.0	10877.0	7503.0	2908.0	14004.0	15992.0	10562.0	9766.0	8768.0	823.0	2882.0	927.0	6171.0	986951.0	1451445.63954
IXI447-Guys-0979	1681.0	1701.0	5575.0	2910.0	1548.0	8907.0	10557.0	10319.0	2592.0	13081.0	7606.0	5236.0	4085.0	9781.0	1453.0	2842.0	5124.0	2182.0	3526.0	1989.0	8320.0	3383.0	11203.0	7944.0	2483.0	12094.0	20365.0	11573.0	10811.0	8507.0	802.0	2138.0	1122.0	7535.0	1040647.0	1348727.97504
IXI448-HH-2393	2003.0	1221.0	4818.0	2448.0	1891.0	7558.0	10414.0	10664.0	2849.0	9850.0	6379.0	5168.0	4150.0	8595.0	2186.0	2095.0	4037.0	1656.0	2936.0	1706.0	7251.0	1860.0	9171.0	8455.0	2212.0	12718.0	17087.0	14502.0	9349.0	9579.0	804.0	2060.0	822.0	6420.0	1012094.0	1550530.42349
IXI449-Guys-1082	2356.0	1310.0	5359.0	2794.0	1984.0	9276.0	12912.0	12420.0	2735.0	12036.0	6897.0	6799.0	4853.0	12658.0	1624.0	3086.0	3552.0	2433.0	2844.0	1755.0	9626.0	2774.0	12972.0	10330.0	1963.0	15011.0	21297.0	14268.0	11999.0	11837.0	912.0	2176.0	1317.0	6295.0	1199954.0	1530158.99132
IXI450-Guys-1093	2299.0	1343.0	5755.0	2196.0	1982.0	7198.0	10921.0	10113.0	2143.0	10455.0	7466.0	4666.0	5059.0	10360.0	2028.0	3249.0	3322.0	1911.0	2929.0	1315.0	7063.0	2604.0	11665.0	7195.0	2623.0	11080.0	19492.0	10880.0	14035.0	11409.0	959.0	2169.0	945.0	6439.0	993309.0	1439929.83196
